freq,nrg_bal,siec,unit,geo\TIME_PERIOD	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 
A,FC_OTH_HH_E,G3000,TJ_GCV,SI	5286.450 	5267.827 	5451.448 	5321.894 	4123.126 	4812.972 	5350.918 	5536.813 	5163.185 	4919.804 	4913.290 	5229.416 
A,FC_OTH_HH_E,G3000,TJ_GCV,SK	: 	: 	: 	: 	: 	48871.000 	49681.000 	53499.000 	52050.000 	52102.000 	53190.000 	57157.000 
A,FC_OTH_HH_E,G3000,TJ_GCV,UA	: 	: 	: 	: 	: 	: 	432004.100 	369694.440 	404218.001 	317785.001 	: 	: 
A,FC_OTH_HH_E,G3000,TJ_GCV,UK	1402543.796 	1111826.704 	1235448.412 	1240203.463 	1021287.567 	1071293.911 	1101149.837 	1062275.483 	1113013.181 	: 	: 	: 
A,FC_OTH_HH_E,G3200,THS_T,UA	: 	: 	: 	: 	: 	: 	105.015 	51.880 	69.000 	25.000 	: 	: 
A,FC_OTH_HH_E,G3200,THS_T,UK	394.440 	285.740 	297.270 	299.920 	213.130 	204.720 	214.515 	208.186 	208.642 	: 	: 	: 
A,FC_OTH_HH_E,G3200,TJ,UA	: 	: 	: 	: 	: 	: 	4830.690 	2386.480 	3174.000 	1150.000 	: 	: 
A,FC_OTH_HH_E,G3200,TJ,UK	17991.088 	13059.287 	13579.850 	13696.612 	9718.682 	9332.801 	9771.592 	9481.116 	9504.380 	: 	: 	: 
A,FC_OTH_HH_E,H8000,TJ,AT	24988.633 	24492.262 	27395.400 	31185.327 	28643.624 	31476.254 	32618.674 	34549.075 	32504.214 	32094.526 	32948.664 	38966.937 
A,FC_OTH_HH_E,H8000,TJ,BA	: 	: 	: 	: 	3506.000 	4051.000 	3991.000 	3997.000 	3964.000 	3901.000 	4107.000 	4175.000 
A,FC_OTH_HH_E,H8000,TJ,BE	: 	: 	: 	: 	: 	: 	502.700 	501.200 	532.400 	531.700 	564.200 	615.300 
A,FC_OTH_HH_E,H8000,TJ,BG	14840.000 	15047.000 	14401.000 	13328.000 	13010.000 	13928.000 	13591.000 	14226.332 	13556.738 	12877.289 	13814.000 	14186.171 
A,FC_OTH_HH_E,H8000,TJ,CZ	: 	: 	: 	: 	: 	42545.000 	44253.000 	44627.000 	41797.590 	40663.541 	40862.185 	45658.245 
A,FC_OTH_HH_E,H8000,TJ,DE	188884.000 	164347.000 	141352.000 	184486.000 	153342.000 	170404.000 	185044.000 	185523.000 	153089.000 	166098.000 	161768.000 	182538.000 
A,FC_OTH_HH_E,H8000,TJ,DK	: 	: 	: 	: 	: 	65698.000 	70417.000 	70056.000 	70012.780 	68615.590 	66210.870 	73461.500 
A,FC_OTH_HH_E,H8000,TJ,EA20	: 	: 	: 	: 	: 	: 	: 	: 	440952.723 	443074.341 	429196.237 	476541.200 
A,FC_OTH_HH_E,H8000,TJ,EE	14971.999 	13928.000 	14231.000 	13820.000 	12492.000 	11869.000 	13057.000 	13320.000 	13500.000 	13680.000 	13100.000 	13400.000 
A,FC_OTH_HH_E,H8000,TJ,EL	: 	: 	: 	1738.000 	: 	2093.000 	2134.100 	2137.480 	2167.200 	2202.880 	2199.355 	1497.600 
A,FC_OTH_HH_E,H8000,TJ,ES	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E,H8000,TJ,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	883432.183 	873250.849 	852519.913 	946204.682 
A,FC_OTH_HH_E,H8000,TJ,FI	: 	: 	: 	: 	: 	64715.000 	70539.000 	69516.000 	67414.000 	66660.000 	61135.000 	70877.000 
A,FC_OTH_HH_E,H8000,TJ,FR	54502.020 	44985.082 	49284.631 	52759.145 	43143.106 	49004.844 	52848.200 	52262.831 	52943.330 	53930.690 	52170.386 	61379.476 
A,FC_OTH_HH_E,H8000,TJ,GE	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E,H8000,TJ,HR	6444.100 	6134.800 	5767.600 	5783.600 	4787.500 	5006.700 	4990.700 	4899.800 	4670.900 	4589.800 	4771.200 	5144.000 
A,FC_OTH_HH_E,H8000,TJ,HU	: 	: 	: 	: 	: 	19601.000 	20558.000 	20878.000 	19568.000 	19050.000 	19682.000 	20964.000 
A,FC_OTH_HH_E,H8000,TJ,IT	: 	: 	: 	: 	: 	38033.000 	39635.000 	37888.128 	45704.009 	37173.876 	36409.312 	29745.434 
A,FC_OTH_HH_E,H8000,TJ,LT	: 	: 	: 	: 	: 	: 	: 	19879.000 	19763.000 	18659.000 	17598.000 	20981.000 
A,FC_OTH_HH_E,H8000,TJ,LU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E,H8000,TJ,LV	17622.000 	15368.000 	16117.000 	15419.000 	14681.000 	14101.000 	15469.000 	15593.028 	15532.700 	15378.070 	14523.542 	17420.687 
A,FC_OTH_HH_E,H8000,TJ,MD	: 	: 	: 	: 	: 	: 	: 	4822.000 	5122.000 	4552.000 	4571.000 	5112.000 
A,FC_OTH_HH_E,H8000,TJ,MK	1423.500 	1559.100 	1430.900 	1183.300 	1141.500 	1417.546 	1368.500 	1468.641 	1417.547 	1319.000 	1523.300 	1728.152 
A,FC_OTH_HH_E,H8000,TJ,MT	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E,H8000,TJ,NL	12173.000 	10457.000 	12105.000 	13624.001 	10918.000 	12078.000 	12274.650 	11939.171 	12498.417 	12033.566 	11684.135 	13116.866 
A,FC_OTH_HH_E,H8000,TJ,NO	3901.810 	2835.652 	3420.623 	3897.079 	3599.071 	3733.535 	4361.962 	4915.768 	5069.304 	5574.229 	5279.587 	6175.922 
A,FC_OTH_HH_E,H8000,TJ,PL	: 	: 	: 	: 	0.000 	162500.000 	163000.000 	164000.000 	157000.000 	152000.000 	152270.000 	170000.000 
A,FC_OTH_HH_E,H8000,TJ,PT	43.000 	38.000 	45.000 	41.000 	38.000 	36.000 	36.000 	36.000 	44.170 	36.000 	36.000 	36.000 
A,FC_OTH_HH_E,H8000,TJ,RO	: 	: 	: 	: 	: 	33728.000 	33810.217 	33847.594 	32731.352 	29485.088 	29792.621 	30431.566 
A,FC_OTH_HH_E,H8000,TJ,RS	16362.000 	17987.000 	16917.000 	15766.000 	14991.000 	16813.000 	16929.000 	16531.605 	16932.563 	15761.763 	18267.807 	19244.801 
A,FC_OTH_HH_E,H8000,TJ,SE	: 	: 	: 	: 	: 	103507.000 	109120.000 	109440.000 	107813.000 	107485.000 	100692.000 	114962.000 
A,FC_OTH_HH_E,H8000,TJ,SI	4244.006 	3742.699 	3430.044 	3409.253 	2797.980 	3209.662 	3434.720 	3308.988 	3139.383 	3093.233 	3140.443 	3426.900 
A,FC_OTH_HH_E,H8000,TJ,SK	: 	: 	: 	: 	: 	18961.000 	18775.000 	18920.000 	17450.000 	16913.000 	17148.000 	17396.000 
A,FC_OTH_HH_E,H8000,TJ,UA	: 	: 	: 	: 	: 	: 	138902.100 	110657.124 	95103.252 	82892.000 	: 	: 
A,FC_OTH_HH_E,H8000,TJ,UK	2174.400 	2174.400 	2174.400 	2174.400 	2174.400 	10904.187 	10904.187 	10904.187 	10904.187 	: 	: 	: 
A,FC_OTH_HH_E,H8000,TJ,XK	: 	: 	: 	: 	: 	: 	: 	395.478 	406.626 	401.214 	401.615 	552.240 
A,FC_OTH_HH_E,O4000,THS_T,AL	68.741 	67.346 	70.310 	68.241 	79.230 	75.406 	85.000 	95.000 	97.000 	97.000 	100.120 	108.121 
A,FC_OTH_HH_E,O4000,THS_T,AT	1304.585 	1128.333 	1026.949 	1104.243 	963.917 	1004.262 	999.257 	1011.181 	899.385 	905.257 	917.615 	1010.731 
A,FC_OTH_HH_E,O4000,THS_T,BA	: 	: 	: 	: 	83.000 	76.000 	82.000 	43.000 	25.561 	13.254 	29.911 	26.754 
A,FC_OTH_HH_E,O4000,THS_T,BE	: 	: 	: 	: 	: 	: 	2465.300 	2465.800 	2406.200 	2259.700 	2420.700 	2368.400 
A,FC_OTH_HH_E,O4000,THS_T,BG	21.000 	25.000 	23.000 	22.000 	22.000 	30.675 	24.737 	22.771 	20.133 	18.021 	19.311 	19.193 
A,FC_OTH_HH_E,O4000,THS_T,CY	: 	: 	: 	: 	: 	: 	: 	: 	91.191 	105.137 	103.803 	94.406 
A,FC_OTH_HH_E,O4000,THS_T,CZ	: 	: 	: 	: 	: 	43.000 	43.000 	43.000 	48.000 	43.000 	46.000 	46.000 
A,FC_OTH_HH_E,O4000,THS_T,DE	13938.000 	12015.000 	12666.000 	13809.000 	11849.000 	11432.000 	11183.000 	11063.000 	10016.000 	11578.000 	12719.000 	7704.000 
A,FC_OTH_HH_E,O4000,THS_T,DK	: 	: 	: 	: 	: 	238.106 	229.531 	213.552 	215.655 	196.871 	170.120 	152.593 
A,FC_OTH_HH_E,O4000,THS_T,EA20	: 	: 	: 	: 	: 	: 	: 	: 	26225.650 	26786.338 	28196.249 	22796.164 
A,FC_OTH_HH_E,O4000,THS_T,EE	7.939 	8.923 	7.923 	6.939 	7.939 	8.939 	9.953 	8.969 	7.947 	8.670 	6.587 	4.400 
A,FC_OTH_HH_E,O4000,THS_T,EL	: 	: 	: 	967.006 	: 	1433.000 	1239.000 	1218.749 	1012.775 	1128.067 	1256.710 	1080.076 
A,FC_OTH_HH_E,O4000,THS_T,ES	3191.570 	2763.449 	2611.299 	2660.596 	2641.841 	2949.337 	2704.885 	2598.009 	2726.048 	2356.136 	2420.477 	2423.121 
A,FC_OTH_HH_E,O4000,THS_T,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	27617.409 	28189.683 	29534.213 	24111.289 
A,FC_OTH_HH_E,O4000,THS_T,FI	: 	: 	: 	: 	: 	371.000 	378.000 	352.000 	324.000 	297.000 	265.000 	243.000 
A,FC_OTH_HH_E,O4000,THS_T,FR	7397.000 	6079.000 	6425.000 	6468.000 	5358.000 	5377.000 	5037.000 	5007.523 	4511.578 	4218.956 	4037.277 	4018.814 
A,FC_OTH_HH_E,O4000,THS_T,GE	: 	: 	: 	: 	: 	: 	13.849 	13.700 	17.190 	9.600 	8.800 	6.859 
A,FC_OTH_HH_E,O4000,THS_T,HR	211.900 	185.900 	152.300 	138.500 	115.900 	132.100 	132.800 	129.900 	113.000 	94.300 	99.100 	83.300 
A,FC_OTH_HH_E,O4000,THS_T,HU	: 	: 	: 	: 	: 	66.000 	54.000 	68.000 	69.001 	67.000 	72.000 	67.000 
A,FC_OTH_HH_E,O4000,THS_T,IE	: 	: 	: 	: 	: 	1018.240 	1147.494 	1135.823 	1223.892 	1202.500 	1359.126 	1241.498 
A,FC_OTH_HH_E,O4000,THS_T,IT	: 	: 	: 	: 	: 	2255.000 	2169.000 	1968.261 	2080.835 	1860.463 	1759.138 	1761.913 
A,FC_OTH_HH_E,O4000,THS_T,LT	: 	: 	: 	: 	: 	: 	: 	51.700 	53.700 	55.700 	51.300 	49.300 
A,FC_OTH_HH_E,O4000,THS_T,LU	190.473 	170.039 	189.002 	177.786 	151.295 	173.482 	173.359 	154.537 	144.323 	114.990 	133.576 	132.183 
A,FC_OTH_HH_E,O4000,THS_T,LV	50.998 	50.998 	50.976 	50.998 	52.998 	46.997 	49.163 	53.022 	52.346 	51.050 	51.409 	51.026 
A,FC_OTH_HH_E,O4000,THS_T,MD	: 	: 	: 	: 	: 	: 	: 	57.000 	57.000 	52.000 	50.000 	51.000 
A,FC_OTH_HH_E,O4000,THS_T,MK	9.082 	9.465 	26.749 	11.996 	9.661 	10.381 	10.612 	10.248 	10.170 	8.378 	7.974 	8.190 
A,FC_OTH_HH_E,O4000,THS_T,MT	: 	: 	: 	: 	: 	15.334 	13.355 	14.941 	13.919 	14.344 	14.017 	13.505 
A,FC_OTH_HH_E,O4000,THS_T,NL	44.000 	37.000 	39.000 	41.000 	35.000 	35.052 	35.052 	34.252 	34.131 	34.013 	33.897 	33.784 
A,FC_OTH_HH_E,O4000,THS_T,NO	203.366 	137.985 	134.143 	134.164 	100.882 	86.533 	93.446 	69.799 	50.140 	13.430 	4.829 	4.601 
A,FC_OTH_HH_E,O4000,THS_T,PL	: 	: 	: 	: 	0.000 	539.000 	540.000 	550.000 	580.000 	595.000 	566.000 	573.000 
A,FC_OTH_HH_E,O4000,THS_T,PT	628.000 	541.000 	489.000 	473.000 	430.000 	398.000 	395.000 	393.000 	387.100 	374.100 	413.000 	362.000 
A,FC_OTH_HH_E,O4000,THS_T,RO	: 	: 	: 	: 	: 	228.139 	219.842 	248.388 	260.970 	284.453 	245.533 	223.339 
A,FC_OTH_HH_E,O4000,THS_T,RS	34.000 	63.000 	86.000 	66.000 	39.000 	54.000 	58.000 	42.163 	33.375 	41.913 	23.078 	27.102 
A,FC_OTH_HH_E,O4000,THS_T,SE	: 	: 	: 	: 	: 	239.000 	215.000 	214.000 	198.000 	199.000 	219.000 	234.000 
A,FC_OTH_HH_E,O4000,THS_T,SI	300.391 	245.573 	213.922 	177.316 	144.328 	148.853 	138.291 	129.380 	120.280 	120.955 	128.517 	112.707 
A,FC_OTH_HH_E,O4000,THS_T,SK	: 	: 	: 	: 	: 	4.000 	8.000 	8.000 	7.000 	7.000 	6.000 	8.000 
A,FC_OTH_HH_E,O4000,THS_T,UA	: 	: 	: 	: 	: 	: 	105.015 	51.880 	69.000 	25.000 	: 	: 
A,FC_OTH_HH_E,O4000,THS_T,UK	3083.260 	2401.130 	2434.700 	2558.060 	2259.860 	2268.880 	2264.754 	2223.279 	2232.551 	: 	: 	: 
A,FC_OTH_HH_E,O4000,THS_T,XK	: 	: 	: 	: 	: 	: 	: 	5.000 	10.469 	10.453 	4.719 	11.601 
A,FC_OTH_HH_E,O4000,TJ,AL	3102.556 	3039.594 	3173.372 	3079.989 	3575.967 	3403.374 	3836.390 	4287.730 	4377.998 	4377.998 	4518.816 	4879.933 
A,FC_OTH_HH_E,O4000,TJ,AT	55880.613 	48338.404 	44005.852 	47326.559 	41461.594 	43194.732 	42845.730 	43371.955 	38580.047 	38838.596 	39364.292 	43256.737 
A,FC_OTH_HH_E,O4000,TJ,BA	: 	: 	: 	: 	3578.296 	3275.220 	3535.676 	1874.155 	1111.188 	582.368 	1302.026 	1167.571 
A,FC_OTH_HH_E,O4000,TJ,BE	: 	: 	: 	: 	: 	: 	105421.159 	105445.005 	102925.205 	96595.396 	104612.971 	102400.142 
A,FC_OTH_HH_E,O4000,TJ,BG	958.608 	1146.300 	1054.297 	1012.000 	1008.304 	1411.050 	1137.902 	1044.574 	925.675 	827.867 	884.154 	881.151 
A,FC_OTH_HH_E,O4000,TJ,CY	: 	: 	: 	: 	: 	: 	: 	: 	4050.978 	4670.501 	4611.241 	4193.798 
A,FC_OTH_HH_E,O4000,TJ,CZ	: 	: 	: 	: 	: 	1880.562 	1880.562 	1880.562 	2099.232 	1880.562 	2011.764 	2011.764 
A,FC_OTH_HH_E,O4000,TJ,DE	599135.342 	516703.310 	544311.560 	593642.296 	520630.081 	486470.624 	479071.756 	473761.808 	429008.422 	495867.422 	544741.376 	329954.207 
A,FC_OTH_HH_E,O4000,TJ,DK	: 	: 	: 	: 	: 	9969.022 	9610.004 	8940.995 	: 	8483.598 	7334.901 	6588.609 
A,FC_OTH_HH_E,O4000,TJ,EA20	: 	: 	: 	: 	: 	: 	: 	: 	1130024.794 	1153140.064 	1214308.417 	983412.876 
A,FC_OTH_HH_E,O4000,TJ,EE	346.752 	389.730 	347.820 	304.622 	348.522 	392.422 	436.937 	393.739 	348.873 	380.613 	289.169 	193.160 
A,FC_OTH_HH_E,O4000,TJ,EL	: 	: 	: 	40614.252 	: 	60186.000 	52038.000 	51187.458 	42536.550 	47378.814 	52781.820 	45363.192 
A,FC_OTH_HH_E,O4000,TJ,ES	142774.192 	123173.939 	116731.710 	117116.017 	114107.801 	126993.306 	116832.277 	111970.733 	116946.996 	100379.116 	102826.719 	103159.586 
A,FC_OTH_HH_E,O4000,TJ,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	1183583.918 	1216699.534 	1274771.822 	1042687.710 
A,FC_OTH_HH_E,O4000,TJ,FI	: 	: 	: 	: 	: 	15986.390 	16298.226 	15163.808 	13947.876 	12786.147 	11473.705 	10449.972 
A,FC_OTH_HH_E,O4000,TJ,FR	319001.943 	262437.077 	277144.447 	278938.553 	231164.913 	231988.276 	217502.696 	216243.721 	195025.516 	182321.382 	174471.002 	174032.370 
A,FC_OTH_HH_E,O4000,TJ,GE	: 	: 	: 	: 	: 	: 	637.054 	630.200 	790.740 	441.600 	404.800 	315.528 
A,FC_OTH_HH_E,O4000,TJ,HR	9314.016 	8161.412 	6697.163 	6118.186 	5127.799 	5824.192 	5866.310 	5737.230 	5003.462 	4209.383 	4355.918 	3729.123 
A,FC_OTH_HH_E,O4000,TJ,HU	: 	: 	: 	: 	: 	3095.202 	2492.640 	3137.520 	3183.706 	3091.380 	3322.080 	3091.380 
A,FC_OTH_HH_E,O4000,TJ,IE	: 	: 	: 	: 	: 	44515.310 	50273.477 	49712.248 	53482.638 	52666.567 	59485.075 	54211.885 
A,FC_OTH_HH_E,O4000,TJ,IT	: 	: 	: 	: 	: 	99420.000 	95858.800 	87398.082 	92098.212 	82717.273 	78346.049 	78631.651 
A,FC_OTH_HH_E,O4000,TJ,LT	: 	: 	: 	: 	: 	: 	: 	2310.990 	2397.007 	2490.013 	2286.749 	2185.568 
A,FC_OTH_HH_E,O4000,TJ,LU	8093.769 	7225.467 	8031.073 	7554.305 	6429.735 	7371.597 	7366.197 	6566.432 	6132.429 	4886.500 	5676.045 	5616.852 
A,FC_OTH_HH_E,O4000,TJ,LV	2166.905 	2166.905 	2165.970 	2166.905 	2251.885 	1996.903 	2088.936 	2252.905 	2224.182 	2169.115 	2184.368 	2168.095 
A,FC_OTH_HH_E,O4000,TJ,MD	: 	: 	: 	: 	: 	: 	: 	2625.648 	2625.648 	2395.328 	2303.200 	2349.264 
A,FC_OTH_HH_E,O4000,TJ,MK	396.729 	413.689 	1181.286 	541.571 	436.268 	469.947 	482.156 	464.778 	461.484 	376.583 	358.639 	368.132 
A,FC_OTH_HH_E,O4000,TJ,MT	: 	: 	: 	: 	: 	703.906 	613.715 	686.614 	639.788 	659.365 	644.323 	620.780 
A,FC_OTH_HH_E,O4000,TJ,NL	1959.980 	1645.704 	1736.096 	1825.088 	1553.212 	1556.148 	1556.148 	1520.628 	1515.415 	1508.797 	1503.634 	1499.012 
A,FC_OTH_HH_E,O4000,TJ,NO	8801.070 	5983.168 	5817.514 	5806.484 	4372.024 	3732.601 	4030.513 	3023.344 	2179.034 	591.162 	222.105 	211.747 
A,FC_OTH_HH_E,O4000,TJ,PL	: 	: 	: 	: 	0.000 	24571.932 	24629.940 	25089.900 	26439.880 	27174.840 	25837.900 	26064.051 
A,FC_OTH_HH_E,O4000,TJ,PT	28470.950 	24591.350 	22273.000 	21551.750 	19586.200 	18127.800 	17986.400 	17921.600 	17626.211 	17054.845 	18821.236 	16485.118 
A,FC_OTH_HH_E,O4000,TJ,RO	: 	: 	: 	: 	: 	10982.383 	10582.974 	11957.150 	12562.752 	13693.275 	11819.636 	10751.145 
A,FC_OTH_HH_E,O4000,TJ,RS	1606.976 	2913.939 	3937.768 	3161.598 	1827.267 	2554.200 	2743.748 	1994.774 	1579.005 	1982.946 	1091.843 	1282.223 
A,FC_OTH_HH_E,O4000,TJ,SE	: 	: 	: 	: 	: 	10076.479 	9064.615 	9022.454 	8347.878 	8407.949 	9252.969 	9886.734 
A,FC_OTH_HH_E,O4000,TJ,SI	12911.134 	10584.359 	9223.276 	7648.458 	6225.567 	6443.626 	5990.003 	5610.976 	5212.989 	5238.220 	5556.724 	4893.628 
A,FC_OTH_HH_E,O4000,TJ,SK	: 	: 	: 	: 	: 	184.000 	368.000 	368.000 	322.000 	322.000 	276.000 	368.000 
A,FC_OTH_HH_E,O4000,TJ,UA	: 	: 	: 	: 	: 	: 	4830.690 	2386.480 	3174.000 	1150.000 	: 	: 
A,FC_OTH_HH_E,O4000,TJ,UK	135743.297 	105709.186 	107200.824 	112677.299 	99373.251 	99787.510 	99556.361 	97707.296 	98149.391 	: 	: 	: 
A,FC_OTH_HH_E,O4000,TJ,XK	: 	: 	: 	: 	: 	: 	: 	: 	418.760 	418.120 	188.760 	464.040 
A,FC_OTH_HH_E,O4669,THS_T,AT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E,O4669,THS_T,BA	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E,O4669,THS_T,BE	: 	: 	: 	: 	: 	: 	27.000 	23.800 	23.900 	22.200 	26.200 	32.900 
A,FC_OTH_HH_E,O4669,THS_T,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 
A,FC_OTH_HH_E,O4669,THS_T,CY	: 	: 	: 	: 	: 	: 	: 	: 	9.299 	12.556 	12.793 	11.455 
A,FC_OTH_HH_E,O4669,THS_T,CZ	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E,O4669,THS_T,DE	6.000 	5.000 	3.000 	3.000 	2.000 	3.000 	6.000 	0.000 	7.000 	6.000 	6.000 	9.000 
A,FC_OTH_HH_E,O4669,THS_T,DK	: 	: 	: 	: 	: 	: 	: 	: 	2.655 	3.621 	0.731 	0.209 
A,FC_OTH_HH_E,O4669,THS_T,EA20	: 	: 	: 	: 	: 	: 	: 	: 	1035.065 	1020.366 	1149.365 	1060.836 
A,FC_OTH_HH_E,O4669,THS_T,EL	: 	: 	: 	4.000 	: 	4.000 	3.000 	3.666 	2.552 	3.000 	2.472 	2.037 
A,FC_OTH_HH_E,O4669,THS_T,ES	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E,O4669,THS_T,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	1037.720 	1023.987 	1150.096 	1061.045 
A,FC_OTH_HH_E,O4669,THS_T,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 
A,FC_OTH_HH_E,O4669,THS_T,FR	234.000 	202.000 	197.000 	179.000 	135.000 	153.000 	167.000 	176.000 	164.087 	170.927 	156.873 	171.400 
A,FC_OTH_HH_E,O4669,THS_T,GE	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E,O4669,THS_T,HR	0.900 	1.000 	0.900 	0.800 	0.200 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E,O4669,THS_T,IE	: 	: 	: 	: 	: 	739.399 	795.230 	750.976 	820.075 	797.479 	937.176 	826.646 
A,FC_OTH_HH_E,O4669,THS_T,IT	: 	: 	: 	: 	: 	1.000 	2.000 	2.000 	2.000 	2.000 	2.000 	1.562 
A,FC_OTH_HH_E,O4669,THS_T,LT	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E,O4669,THS_T,LU	0.642 	0.803 	0.718 	0.684 	0.412 	0.828 	0.484 	0.498 	0.477 	0.647 	0.510 	0.608 
A,FC_OTH_HH_E,O4669,THS_T,LV	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E,O4669,THS_T,MD	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E,O4669,THS_T,MK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E,O4669,THS_T,MT	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E,O4669,THS_T,NL	7.000 	6.000 	6.000 	6.000 	6.000 	6.000 	6.000 	5.696 	5.575 	5.457 	5.341 	5.228 
A,FC_OTH_HH_E,O4669,THS_T,NO	61.000 	45.000 	23.000 	39.000 	28.000 	25.000 	25.000 	10.000 	9.000 	0.563 	0.000 	0.000 
A,FC_OTH_HH_E,O4669,THS_T,PL	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E,O4669,THS_T,PT	1.000 	1.000 	0.000 	1.000 	0.000 	0.000 	0.000 	0.000 	0.100 	0.100 	0.000 	0.000 
A,FC_OTH_HH_E,O4669,THS_T,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 
A,FC_OTH_HH_E,O4669,THS_T,SE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 
A,FC_OTH_HH_E,O4669,THS_T,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 
A,FC_OTH_HH_E,O4669,THS_T,SK	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E,O4669,THS_T,UA	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	: 	: 	: 
A,FC_OTH_HH_E,O4669,THS_T,UK	2523.460 	1973.490 	1996.260 	2124.700 	1909.000 	1920.790 	1883.876 	1860.277 	1869.085 	: 	: 	: 
A,FC_OTH_HH_E,O4669,TJ,AT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E,O4669,TJ,BA	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E,O4669,TJ,BE	: 	: 	: 	: 	: 	: 	1161.000 	1023.400 	1027.700 	954.600 	1147.560 	1441.020 
A,FC_OTH_HH_E,O4669,TJ,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 
A,FC_OTH_HH_E,O4669,TJ,CY	: 	: 	: 	: 	: 	: 	: 	: 	407.296 	549.953 	560.333 	501.729 
A,FC_OTH_HH_E,O4669,TJ,CZ	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E,O4669,TJ,DE	256.800 	214.000 	128.400 	128.400 	85.600 	128.400 	256.800 	0.000 	299.600 	256.800 	256.800 	385.200 
A,FC_OTH_HH_E,O4669,TJ,DK	: 	: 	: 	: 	: 	: 	: 	: 	100.012 	157.514 	31.799 	9.092 
A,FC_OTH_HH_E,O4669,TJ,EA20	: 	: 	: 	: 	: 	: 	: 	: 	45430.074 	44771.073 	50511.491 	46570.776 
A,FC_OTH_HH_E,O4669,TJ,EL	: 	: 	: 	172.000 	: 	172.000 	129.000 	157.638 	109.736 	129.000 	106.296 	87.591 
A,FC_OTH_HH_E,O4669,TJ,ES	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E,O4669,TJ,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	45530.086 	44928.586 	50543.290 	46579.867 
A,FC_OTH_HH_E,O4669,TJ,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 
